grain_0, class=1509, conf=0.9916, features=[0.9655828475952148, 0.016938570886850357, 0.01747852936387062, 0.9999910593032837, 2.35621271826858e-07, 8.748821528570261e-06, 0.9539801478385925, 0.018332844600081444, 0.027686988934874535]
grain_1, class=1509, conf=0.9868, features=[0.9657005667686462, 0.01823795586824417, 0.016061512753367424, 0.9999293088912964, 1.3845831290382193e-06, 6.926359492354095e-05, 0.4085293710231781, 0.12660805881023407, 0.464862585067749]
grain_2, class=1509, conf=0.9916, features=[0.9683775305747986, 0.016847267746925354, 0.014775220304727554, 0.9999101161956787, 8.919162064557895e-05, 7.392016527774103e-07, 0.9678896069526672, 0.018825428560376167, 0.013285066932439804]
grain_3, class=1509, conf=0.9916, features=[0.9552148580551147, 0.02008063904941082, 0.024704579263925552, 0.9996669292449951, 0.00020453309116419405, 0.0001285549224121496, 0.9175236821174622, 0.02654821053147316, 0.05592811107635498]
grain_4, class=1509, conf=0.9916, features=[0.9680677652359009, 0.01778026856482029, 0.01415197178721428, 0.9999598264694214, 1.7257440276807756e-07, 4.00425233237911e-05, 0.9592198729515076, 0.01849575899541378, 0.02228439413011074]
grain_5, class=1509, conf=0.9916, features=[0.9745988249778748, 0.013940945267677307, 0.011460254900157452, 0.9999964237213135, 5.194999430635505e-10, 3.5523680708138272e-06, 0.9755894541740417, 0.013693366199731827, 0.010717267170548439]
grain_6, class=1509, conf=0.9916, features=[0.9708629250526428, 0.015616562217473984, 0.013520533218979836, 0.9999896287918091, 1.0128284202437499e-06, 9.42562473937869e-06, 0.9524824023246765, 0.025243639945983887, 0.02227393165230751]
grain_7, class=1509, conf=0.9916, features=[0.969567060470581, 0.0176108218729496, 0.012822107411921024, 0.9999649524688721, 6.473437252907388e-08, 3.491763345664367e-05, 0.9369805455207825, 0.030089927837252617, 0.032929517328739166]
grain_8, class=1509, conf=0.9916, features=[0.9629643559455872, 0.02164439484477043, 0.015391265973448753, 1.0, 2.993907066706214e-10, 4.598814484779723e-08, 0.9711745977401733, 0.017124153673648834, 0.011701302602887154]
grain_9, class=1509, conf=0.9916, features=[0.9722838997840881, 0.014871936291456223, 0.012844126671552658, 1.0, 6.033556987361521e-11, 4.794321739609586e-08, 0.9681684970855713, 0.01736197993159294, 0.014469566754996777]
grain_10, class=1509, conf=0.9916, features=[0.9712867140769958, 0.01713474839925766, 0.011578469537198544, 0.9999845027923584, 1.9580693333409727e-07, 1.5214829545584507e-05, 0.9533685445785522, 0.03137458488345146, 0.015256884507834911]
grain_11, class=1509, conf=0.9916, features=[0.9658129811286926, 0.019288061186671257, 0.014899070374667645, 0.9999992847442627, 2.4570478984742294e-09, 6.623769195357454e-07, 0.8464522957801819, 0.026201969012618065, 0.12734577059745789]
grain_12, class=1509, conf=0.9916, features=[0.97081458568573, 0.01630825735628605, 0.012877208180725574, 0.993396520614624, 1.0395772278570803e-06, 0.0066024186089634895, 0.9361911416053772, 0.019861578941345215, 0.043947190046310425]
grain_13, class=1509, conf=0.9916, features=[0.9739508032798767, 0.013084004633128643, 0.012965239584445953, 0.9999998807907104, 2.6896871396786537e-09, 1.0023756402688377e-07, 0.9593966007232666, 0.017543964087963104, 0.023059440776705742]
grain_14, class=1509, conf=0.9916, features=[0.9677289128303528, 0.018994124606251717, 0.01327694021165371, 0.9999991655349731, 2.404994461358001e-07, 6.298806169979798e-07, 0.9752437472343445, 0.016585784032940865, 0.008170523680746555]
grain_15, class=1509, conf=0.9916, features=[0.968346893787384, 0.016427814960479736, 0.015225259587168694, 0.9993942975997925, 6.612395736738108e-06, 0.0005990558420307934, 0.9280210733413696, 0.024540619924664497, 0.047438256442546844]
grain_16, class=1509, conf=0.9916, features=[0.9714146852493286, 0.015946483239531517, 0.012638771906495094, 0.9999227523803711, 6.452712852933473e-08, 7.713359809713438e-05, 0.8598107695579529, 0.02503064088523388, 0.1151585802435875]
grain_17, class=1509, conf=0.9916, features=[0.9724856615066528, 0.014088868163526058, 0.013425420969724655, 0.9999842643737793, 2.886769046028803e-08, 1.5676745533710346e-05, 0.9583467841148376, 0.016517478972673416, 0.025135735049843788]
grain_18, class=1509, conf=0.9916, features=[0.9673145413398743, 0.016712795943021774, 0.015972688794136047, 0.9999972581863403, 1.675370810971799e-07, 2.643243306010845e-06, 0.9378742575645447, 0.02140667662024498, 0.04071914032101631]
grain_19, class=1509, conf=0.9916, features=[0.9688456058502197, 0.017088595777750015, 0.014065840281546116, 0.999991774559021, 4.03213834943017e-06, 4.195760084257927e-06, 0.9346816539764404, 0.02401435188949108, 0.041304007172584534]
grain_20, class=Super White, conf=0.6045, features=[0.8113608360290527, 0.01649685576558113, 0.17214225232601166, 0.9216781854629517, 0.0009556442382745445, 0.0773661807179451, 0.16126960515975952, 0.03640264645218849, 0.8023277521133423]
grain_21, class=1509, conf=0.9622, features=[0.9537951946258545, 0.01971464604139328, 0.026490166783332825, 0.4861127734184265, 0.160094752907753, 0.3537925183773041, 0.8570733666419983, 0.04610766842961311, 0.09681897610425949]
grain_22, class=1509, conf=0.9916, features=[0.9699130058288574, 0.016360921785235405, 0.013725973665714264, 0.9987602233886719, 0.00023428785789292306, 0.0010054931044578552, 0.9548582434654236, 0.03071741759777069, 0.014424419961869717]
grain_23, class=1509, conf=0.9680, features=[0.9650192260742188, 0.01746584288775921, 0.017514899373054504, 0.7516482472419739, 0.00043114833533763885, 0.24792057275772095, 0.6750140190124512, 0.07144296169281006, 0.253542959690094]
grain_24, class=1509, conf=0.9916, features=[0.9727622866630554, 0.01425047405064106, 0.012987188063561916, 0.9999805688858032, 8.943588341026043e-07, 1.84346081368858e-05, 0.9387670159339905, 0.01806049235165119, 0.04317248985171318]
grain_25, class=1509, conf=0.9916, features=[0.9699019193649292, 0.013923756778240204, 0.016174213960766792, 0.999890923500061, 9.575257536198478e-06, 9.957475413102657e-05, 0.9234714508056641, 0.025876596570014954, 0.050651971250772476]
grain_26, class=1509, conf=0.9916, features=[0.9691749811172485, 0.016012707725167274, 0.014812185429036617, 0.9999549388885498, 1.262929686163261e-06, 4.369595990283415e-05, 0.9806032776832581, 0.00665199663490057, 0.012744640931487083]
grain_27, class=1509, conf=0.9445, features=[0.9700672626495361, 0.015050509013235569, 0.014882231131196022, 0.8703991174697876, 0.12933994829654694, 0.0002609115035738796, 0.7969103455543518, 0.191241055727005, 0.01184866949915886]
grain_28, class=1509, conf=0.9868, features=[0.9618920683860779, 0.01932045817375183, 0.018787384033203125, 0.9974011182785034, 3.9099853893276304e-05, 0.002559772226959467, 0.5496881008148193, 0.08091846853494644, 0.36939337849617004]
grain_29, class=1509, conf=0.9916, features=[0.9691744446754456, 0.016872616484761238, 0.013952917419373989, 0.9999984502792358, 1.1102326880063629e-06, 4.2436457192707167e-07, 0.967815101146698, 0.0150823462754488, 0.01710260845720768]
grain_30, class=1509, conf=0.9916, features=[0.9707863926887512, 0.01573168858885765, 0.01348190288990736, 0.999936580657959, 5.911496714361419e-07, 6.279058288782835e-05, 0.9678216576576233, 0.016692502424120903, 0.015485797077417374]
grain_31, class=1509, conf=0.9916, features=[0.9682871699333191, 0.019049042835831642, 0.012663844972848892, 0.9957438111305237, 1.186234840133693e-06, 0.004254973493516445, 0.9126374125480652, 0.04178181290626526, 0.04558083042502403]
